code,name,nationality,gender,age,age_grouped,country,country_code,current,disciplines,function,events,sporting_relatives,ismedalist_true,medallists.event,medallists.is_medallist,medallists.medal_type
1878037,TANG Chia-Hung,Chinese Taipei,Male,28,26-32,Chinese Taipei,TPE,true,Artistic Gymnastics,Athlete,"Men, ""Mens Horizontal Bar""",FALSE,1,Men's Horizontal Bar,true,Bronze Medal
1945224,TANG Muhan,China,Female,21,19-25,China,CHN,true,Swimming,Athlete,"""Womens 4 x 200m Freestyle Relay"", Relay Only Athlete",FALSE,1,Women's 4 x 200m Freestyle Relay,true,Bronze Medal
1945200,TANG Qianting,China,Female,21,19-25,China,CHN,true,Swimming,Athlete,"""Womens 100m Breaststroke"", ""Womens 4 x 100m Medley Relay"", Mixed 4 x 100m Medley Relay",FALSE,1,Mixed 4 x 100m Medley Relay,true,Silver Medal
1945200,TANG Qianting,China,Female,21,19-25,China,CHN,true,Swimming,Athlete,"""Womens 100m Breaststroke"", ""Womens 4 x 100m Medley Relay"", Mixed 4 x 100m Medley Relay",FALSE,1,Women's 100m Breaststroke,true,Silver Medal
1945200,TANG Qianting,China,Female,21,19-25,China,CHN,true,Swimming,Athlete,"""Womens 100m Breaststroke"", ""Womens 4 x 100m Medley Relay"", Mixed 4 x 100m Medley Relay",FALSE,1,Women's 4 x 100m Medley Relay,true,Bronze Medal
1919490,TANIGAWA Wataru,Japan,Male,28,26-32,Japan,JPN,true,Artistic Gymnastics,Athlete,"Men, ""Mens Floor Exercise"", ""Mens Horizontal Bar"", ""Mens Parallel Bars"", ""Mens Pommel Horse"", ""Mens Rings"", ""Mens Vault"", ""Mens Team""",TRUE,1,Men's Team,true,Gold Medal
1950505,TAPPER Naya,United States,Female,30,26-32,United States,USA,true,Rugby Sevens,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1967629,TARCIANE,Brazil,Female,22,19-25,Brazil,BRA,true,Football,Athlete,Women,FALSE,1,Women,true,Silver Medal
1966919,TARGHALLINE Oussama,Morocco,Male,23,19-25,Morocco,MAR,true,Football,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1564886,TARHAN Sevval Ilayda,Türkiye,Female,25,19-25,Türkiye,TUR,true,Shooting,Athlete,"10m Air Pistol Women, 25m Pistol Women, 10m Air Pistol Mixed Team",TRUE,1,10m Air Pistol Mixed Team,true,Silver Medal
1550295,TARNOVSCHI Serghei,Republic of Moldova,Male,28,26-32,Republic of Moldova,MDA,true,Canoe Sprint,Athlete,"""Mens Canoe Single 1000m""",TRUE,1,Men's Canoe Single 1000m,true,Bronze Medal
1948288,TARRAFETA Ian,Spain,Male,26,26-32,Spain,ESP,true,Handball,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1954684,TATUM Jayson,United States,Male,27,26-32,United States,USA,true,Basketball,Athlete,Men,TRUE,1,Men,true,Gold Medal
1954753,TAURASI Diana,United States,Female,43,40-46,United States,USA,true,Basketball,Athlete,Women,TRUE,1,Women,true,Gold Medal
1901096,TAYLOR Harriet,Great Britain,Female,31,26-32,Great Britain,GBR,true,Rowing,Athlete,"""Womens Eight""",FALSE,1,Women's Eight,true,Bronze Medal
1946196,TAYLOR Kai,Australia,Male,21,19-25,Australia,AUS,true,Swimming,Athlete,"""Mens 4 x 100m Freestyle Relay"", ""Mens 4 x 200m Freestyle Relay"", Relay Only Athlete",TRUE,1,Men's 4 x 100m Freestyle Relay,true,Silver Medal
1946196,TAYLOR Kai,Australia,Male,21,19-25,Australia,AUS,true,Swimming,Athlete,"""Mens 4 x 100m Freestyle Relay"", ""Mens 4 x 200m Freestyle Relay"", Relay Only Athlete",TRUE,1,Men's 4 x 200m Freestyle Relay,true,Bronze Medal
1904248,TAYLOR-BROWN Georgia,Great Britain,Female,31,26-32,Great Britain,GBR,true,Triathlon,Athlete,"""Womens Individual""",TRUE,1,Mixed Relay,true,Bronze Medal
1540305,TAZHUDINOV Akhmed,Bahrain,Male,22,19-25,Bahrain,BRN,true,Wrestling,Athlete,"""Mens Freestyle 97kg""",FALSE,1,Men's Freestyle 97kg,true,Gold Medal
1930773,TEACHOUT Kristina,United States,Female,19,19-25,United States,USA,true,Taekwondo,Athlete,Women -67kg,FALSE,1,Women -67kg,true,Bronze Medal
1908835,TEBA Iowane,Fiji,Male,32,26-32,Fiji,FIJ,true,Rugby Sevens,Athlete,Men,FALSE,1,Men,true,Silver Medal
1936983,TEBOGO Letsile,Botswana,Male,22,19-25,Botswana,BOT,true,Athletics,Athlete,"""Mens 100m"", ""Mens 200m"", ""Mens 4 x 400m Relay""",FALSE,1,Men's 200m,true,Gold Medal
1936983,TEBOGO Letsile,Botswana,Male,22,19-25,Botswana,BOT,true,Athletics,Athlete,"""Mens 100m"", ""Mens 200m"", ""Mens 4 x 400m Relay""",FALSE,1,Men's 4 x 400m Relay,true,Silver Medal
1971968,TELGENKAMP Duco,Netherlands,Male,22,19-25,Netherlands,NED,true,Hockey,Athlete,Men,FALSE,1,Men,true,Gold Medal
1946209,TEMPLE Matthew,Australia,Male,26,26-32,Australia,AUS,true,Swimming,Athlete,"""Mens 100m Butterfly"", ""Mens 200m Butterfly"", ""Mens 4 x 100m Medley Relay"", Mixed 4 x 100m Medley Relay",FALSE,1,Mixed 4 x 100m Medley Relay,true,Bronze Medal
1968853,TEN BROEK Nina,Netherlands,Female,23,19-25,Netherlands,NED,true,Water Polo,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1942296,TENAS Arnau,Spain,Male,24,19-25,Spain,ESP,true,Football,Athlete,Men,TRUE,1,Men,true,Gold Medal
1961246,TENTOGLOU Miltiadis,Greece,Male,27,26-32,Greece,GRE,true,Athletics,Athlete,"""Mens Long Jump""",FALSE,1,Men's Long Jump,true,Gold Medal
1954903,TERRE Martina,Spain,Female,22,19-25,Spain,ESP,true,Water Polo,Athlete,Women,FALSE,1,Women,true,Gold Medal
1965942,TERRY Twanisha,United States,Female,26,26-32,United States,USA,true,Athletics,Athlete,"""Womens 100m"", ""Womens 4 x 100m Relay""",FALSE,1,Women's 4 x 100m Relay,true,Gold Medal
1558784,TERTSCH Lisa,Germany,Female,26,26-32,Germany,GER,true,Triathlon,Athlete,"""Womens Individual""",FALSE,1,Mixed Relay,true,Gold Medal
1967628,THAIS,Brazil,Female,29,26-32,Brazil,BRA,true,Football,Athlete,Women,FALSE,1,Women,true,Silver Medal
1903112,THIAM Nafissatou,Belgium,Female,30,26-32,Belgium,BEL,true,Athletics,Athlete,"""Womens Heptathlon""",TRUE,1,Women's Heptathlon,true,Gold Medal
1954754,THOMAS Alyssa,United States,Female,33,33-39,United States,USA,true,Basketball,Athlete,Women,FALSE,1,Women,true,Gold Medal
1895717,THOMAS Benjamin,France,Male,29,26-32,France,FRA,true,Cycling Track,Athlete,"""Mens Madison"", ""Mens Omnium"", ""Mens Team Pursuit""",FALSE,1,Men's Omnium,true,Gold Medal
1965868,THOMAS Gabrielle,United States,Female,28,26-32,United States,USA,true,Athletics,Athlete,"""Womens 200m"", ""Womens 4 x 100m Relay"", ""Womens 4 x 400m Relay""",FALSE,1,Women's 200m,true,Gold Medal
1965868,THOMAS Gabrielle,United States,Female,28,26-32,United States,USA,true,Athletics,Athlete,"""Womens 200m"", ""Womens 4 x 100m Relay"", ""Womens 4 x 400m Relay""",FALSE,1,Women's 4 x 100m Relay,true,Gold Medal
1965868,THOMAS Gabrielle,United States,Female,28,26-32,United States,USA,true,Athletics,Athlete,"""Womens 200m"", ""Womens 4 x 100m Relay"", ""Womens 4 x 400m Relay""",FALSE,1,Women's 4 x 400m Relay,true,Gold Medal
1917765,THOMPSON Jordan,United States,Female,28,26-32,United States,USA,true,Volleyball,Athlete,Women,TRUE,1,Women,true,Silver Medal
1980161,THOMPSON Kishane,Jamaica,Male,23,19-25,Jamaica,JAM,true,Athletics,Athlete,"""Mens 100m"", ""Mens 4 x 100m Relay""",FALSE,1,Men's 100m,true,Silver Medal
1980935,THORPE Isabelle,Great Britain,Female,24,19-25,Great Britain,GBR,true,Artistic Swimming,Athlete,Duet,TRUE,1,Duet,true,Silver Medal
1946157,THROSSELL Brianna,Australia,Female,29,26-32,Australia,AUS,true,Swimming,Athlete,"""Womens 4 x 200m Freestyle Relay"", Relay Only Athlete",FALSE,1,Women's 4 x 200m Freestyle Relay,true,Gold Medal
1895903,TIAFACK Nelvie Raman,Germany,Male,26,26-32,Germany,GER,true,Boxing,Athlete,"""Mens +92kg""",FALSE,1,Men's +92kg,true,Bronze Medal
1574065,TILLIE Kevin,France,Male,34,33-39,France,FRA,true,Volleyball,Athlete,Men,TRUE,1,Men,true,Gold Medal
1879687,TIMO Andy,France,Male,21,19-25,France,FRA,true,Rugby Sevens,Athlete,Men,FALSE,1,Men,true,Gold Medal
1954818,TIO CASAS Iris,Spain,Female,22,19-25,Spain,ESP,true,Artistic Swimming,Athlete,"Team, Duet",FALSE,1,Team,true,Bronze Medal
1899650,TITA Ruggero,Italy,Male,33,33-39,Italy,ITA,true,Sailing,Athlete,Mixed Multihull,FALSE,1,Mixed Multihull,true,Gold Medal
1946150,TITMUS Ariarne,Australia,Female,24,19-25,Australia,AUS,true,Swimming,Athlete,"""Womens 200m Freestyle"", ""Womens 400m Freestyle"", ""Womens 4 x 200m Freestyle Relay"", ""Womens 800m Freestyle""",FALSE,1,Women's 200m Freestyle,true,Silver Medal
1946150,TITMUS Ariarne,Australia,Female,24,19-25,Australia,AUS,true,Swimming,Athlete,"""Womens 200m Freestyle"", ""Womens 400m Freestyle"", ""Womens 4 x 200m Freestyle Relay"", ""Womens 800m Freestyle""",FALSE,1,Women's 4 x 200m Freestyle Relay,true,Gold Medal
1946150,TITMUS Ariarne,Australia,Female,24,19-25,Australia,AUS,true,Swimming,Athlete,"""Womens 200m Freestyle"", ""Womens 400m Freestyle"", ""Womens 4 x 200m Freestyle Relay"", ""Womens 800m Freestyle""",FALSE,1,Women's 400m Freestyle,true,Gold Medal
1946150,TITMUS Ariarne,Australia,Female,24,19-25,Australia,AUS,true,Swimming,Athlete,"""Womens 200m Freestyle"", ""Womens 400m Freestyle"", ""Womens 4 x 200m Freestyle Relay"", ""Womens 800m Freestyle""",FALSE,1,Women's 800m Freestyle,true,Silver Medal
1538304,TOCCALINO Sofia,Argentina,Female,28,26-32,Argentina,ARG,true,Hockey,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1895245,TOFT Sandra,Denmark,Female,35,33-39,Denmark,DEN,true,Handball,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1901284,TOLA Tamirat,Ethiopia,Male,33,33-39,Ethiopia,ETH,true,Athletics,Athlete,"""Mens Marathon""",TRUE,1,Men's Marathon,true,Gold Medal
1954819,TOLEDANO LAUT Blanca,Spain,Female,24,19-25,Spain,ESP,true,Artistic Swimming,Athlete,Team,TRUE,1,Team,true,Bronze Medal
1939964,TOLO Marianna,Australia,Female,35,33-39,Australia,AUS,true,Basketball,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1946438,TOMOTO Kazuma,Japan,Male,42,40-46,Japan,JPN,true,Equestrian,Athlete,"Eventing Individual, Eventing Team",FALSE,1,Eventing Team,true,Bronze Medal
1574067,TONIUTTI Benjamin,France,Male,35,33-39,France,FRA,true,Volleyball,Athlete,Men,FALSE,1,Men,true,Gold Medal
1916809,TORRES GIL Jose,Argentina,Male,30,26-32,Argentina,ARG,true,Cycling BMX Freestyle,Athlete,"""Mens Park""",FALSE,1,Men's Park,true,Gold Medal
1570845,TOTKA Sandor,Hungary,Male,30,26-32,Hungary,HUN,true,Canoe Sprint,Athlete,"""Mens Kayak Double 500m"", ""Mens Kayak Four 500m""",FALSE,1,Men's Kayak Double 500m,true,Silver Medal
1879853,TOUBLANC Alicia,France,Female,29,26-32,France,FRA,true,Handball,Athlete,Women,FALSE,1,Women,true,Silver Medal
1900856,TOULSON Lois,Great Britain,Female,25,19-25,Great Britain,GBR,true,Diving,Athlete,"""Womens 10m Platform"", ""Womens Synchronised 10m Platform""",TRUE,1,Women's Synchronised 10m Platform,true,Bronze Medal
1899866,TOUZAINT Nicolas,France,Male,45,40-46,France,FRA,true,Equestrian,Athlete,"Eventing Individual, Eventing Team",TRUE,1,Eventing Team,true,Silver Medal
1895168,TRANBORG Mette,Denmark,Female,29,26-32,Denmark,DEN,true,Handball,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1946064,TREW Arisa,Australia,Female,15,12-18,Australia,AUS,true,Skateboarding,Athlete,"""Womens Park""",FALSE,1,Women's Park,true,Gold Medal
1538305,TRINCHINETTI Eugenia,Argentina,Female,27,26-32,Argentina,ARG,true,Hockey,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1959294,TRITTEL PAUL Florian,Spain,Male,31,26-32,Spain,ESP,true,Sailing,Athlete,"""Mens Skiff""",FALSE,1,Men's Skiff,true,Gold Medal
1900718,TRUFFERT Adrien,France,Male,23,19-25,France,FRA,true,Football,Athlete,Men,TRUE,1,Men,true,Silver Medal
1961318,TSELIDIS Theodoros,Greece,Male,28,26-32,Greece,GRE,true,Judo,Athlete,Men -90 kg,FALSE,1,Men -90 kg,true,Bronze Medal
1569832,TSIKHANTSOU Yauheni,Belarus,Male,26,26-32,AIN,AIN,true,Weightlifting,Athlete,"""Mens 102kg""",FALSE,1,Men's 102kg,true,Bronze Medal
1896735,TSUNODA Natsumi,Japan,Female,32,26-32,Japan,JPN,true,Judo,Athlete,"Women -48 kg, Mixed Team",FALSE,1,Mixed Team,true,Silver Medal
1896735,TSUNODA Natsumi,Japan,Female,32,26-32,Japan,JPN,true,Judo,Athlete,"Women -48 kg, Mixed Team",FALSE,1,Women -48 kg,true,Gold Medal
1565002,TUMER Berkim,Türkiye,Male,23,19-25,Türkiye,TUR,true,Archery,Athlete,"""Mens Individual"", ""Mens Team""",FALSE,1,Men's Team,true,Bronze Medal
1912568,TURNBULL Hamish,Great Britain,Male,25,19-25,Great Britain,GBR,true,Cycling Track,Athlete,"""Mens Keirin"", ""Mens Sprint"", ""Mens Team Sprint""",FALSE,1,Men's Team Sprint,true,Silver Medal
1565754,TUROBOYEV Muzaffarbek,Uzbekistan,Male,25,19-25,Uzbekistan,UZB,true,Judo,Athlete,"Men -100 kg, Mixed Team",TRUE,1,Men -100 kg,true,Bronze Medal
1942301,TURRIENTES Benat,Spain,Male,23,19-25,Spain,ESP,true,Football,Athlete,Men,FALSE,1,Men,true,Gold Medal
1908911,TUWAI Jerry,Fiji,Male,36,33-39,Fiji,FIJ,true,Rugby Sevens,Athlete,Men,FALSE,1,Men,true,Silver Medal
1965589,TWELLAAR Melvin,Netherlands,Male,28,26-32,Netherlands,NED,true,Rowing,Athlete,"""Mens Double Sculls""",FALSE,1,Men's Double Sculls,true,Silver Medal
1927027,TWIGG Emma,New Zealand,Female,38,33-39,New Zealand,NZL,true,Rowing,Athlete,"""Womens Single Sculls""",FALSE,1,Women's Single Sculls,true,Silver Medal
1902786,TYNYBEKOVA Aisuluu,Kyrgyzstan,Female,32,26-32,Kyrgyzstan,KGZ,true,Wrestling,Athlete,"""Womens Freestyle 62kg""",FALSE,1,Women's Freestyle 62kg,true,Bronze Medal
1956465,UBOVIC Nemanja,Serbia,Male,34,33-39,Serbia,SRB,true,Water Polo,Athlete,Men,FALSE,1,Men,true,Gold Medal
1896545,UENO Yuka,Japan,Female,23,19-25,Japan,JPN,true,Fencing,Athlete,"""Womens Foil Individual"", ""Womens Foil Team""",TRUE,1,Women's Foil Team,true,Bronze Medal
1927020,ULLRICH Logan,New Zealand,Male,24,19-25,New Zealand,NZL,true,Rowing,Athlete,"""Mens Four""",FALSE,1,Men's Four,true,Silver Medal
1553249,UNRUH Florian,Germany,Male,32,26-32,Germany,GER,true,Archery,Athlete,"""Mens Individual"", Mixed Team",TRUE,1,Mixed Team,true,Silver Medal
1543028,UPADHYAY Lalit Kumar,India,Male,31,26-32,India,IND,true,Hockey,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1899231,USCINS Renars,Germany,Male,23,19-25,Germany,GER,true,Handball,Athlete,Men,TRUE,1,Men,true,Silver Medal
1567361,VAAST Kauli,France,Male,23,19-25,France,FRA,true,Surfing,Athlete,Men,TRUE,1,Men,true,Gold Medal
1566451,VADLAU Lara,Austria,Female,31,26-32,Austria,AUT,true,Sailing,Athlete,Mixed Dinghy,TRUE,1,Mixed Dinghy,true,Gold Medal
1535420,VALENCIA Alejandra,Mexico,Female,30,26-32,Mexico,MEX,true,Archery,Athlete,"""Womens Individual"", ""Womens Team"", Mixed Team",FALSE,1,Women's Team,true,Bronze Medal
1955106,VALENTE Jennifer,United States,Female,30,26-32,United States,USA,true,Cycling Track,Athlete,"""Womens Madison"", ""Womens Omnium"", ""Womens Team Pursuit""",FALSE,1,Women's Omnium,true,Gold Medal
1955106,VALENTE Jennifer,United States,Female,30,26-32,United States,USA,true,Cycling Track,Athlete,"""Womens Madison"", ""Womens Omnium"", ""Womens Team Pursuit""",FALSE,1,Women's Team Pursuit,true,Gold Medal
1879854,VALENTINI Chloe,France,Female,30,26-32,France,FRA,true,Handball,Athlete,Women,FALSE,1,Women,true,Silver Medal
1960832,VALENZUELA Shalaya,Canada,Female,26,26-32,Canada,CAN,true,Rugby Sevens,Athlete,Women,FALSE,1,Women,true,Silver Medal
3429662,VALIEV Chermen,Albania,Male,26,26-32,Albania,ALB,true,Wrestling,Athlete,"""Mens Freestyle 74kg""",FALSE,1,Men's Freestyle 74kg,true,Bronze Medal
1541275,VALLADONT Jean-Charles,France,Male,36,33-39,France,FRA,true,Archery,Athlete,"""Mens Individual"", ""Mens Team""",FALSE,1,Men's Team,true,Silver Medal
1970495,van AANHOLT Odile,Netherlands,Female,27,26-32,Netherlands,NED,true,Sailing,Athlete,"""Womens Skiff""",TRUE,1,Women's Skiff,true,Gold Medal
1903147,van AERT Wout,Belgium,Male,30,26-32,Belgium,BEL,true,Cycling Road,Athlete,"""Mens Road Race"", ""Mens Individual Time Trial""",FALSE,1,Men's Individual Time Trial,true,Bronze Medal
1971904,van ASS Seve,Netherlands,Male,33,33-39,Netherlands,NED,true,Hockey,Athlete,Men,TRUE,1,Men,true,Gold Medal
1969170,van BELLE Lisa,Netherlands,Female,21,19-25,Netherlands,NED,true,Cycling Track,Athlete,"""Womens Madison"", ""Womens Team Sprint""",TRUE,1,Women's Madison,true,Bronze Medal
1971922,van DAM Thijs,Netherlands,Male,28,26-32,Netherlands,NED,true,Hockey,Athlete,Men,TRUE,1,Men,true,Gold Medal
1965548,van de KERKHOF Jacob,Netherlands,Male,29,26-32,Netherlands,NED,true,Rowing,Athlete,"""Mens Eight""",FALSE,1,Men's Eight,true,Silver Medal
1968855,van de KRAATS Simone,Netherlands,Female,24,19-25,Netherlands,NED,true,Water Polo,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1969180,van de WOUW Hetty,Netherlands,Female,27,26-32,Netherlands,NED,true,Cycling Track,Athlete,"""Womens Keirin"", ""Womens Sprint"", ""Womens Team Sprint""",FALSE,1,Women's Keirin,true,Silver Medal
1969218,van den BERG Roy,Netherlands,Male,36,33-39,Netherlands,NED,true,Cycling Track,Athlete,"""Mens Keirin"", ""Mens Sprint"", ""Mens Team Sprint""",TRUE,1,Men's Team Sprint,true,Gold Medal
1915370,van den BOSSCHE Fabio,Belgium,Male,24,19-25,Belgium,BEL,true,Cycling Track,Athlete,"""Mens Madison"", ""Mens Omnium"", ""Mens Team Pursuit""",TRUE,1,Men's Omnium,true,Bronze Medal
1965597,van der BIJ Jan,Netherlands,Male,33,33-39,Netherlands,NED,true,Rowing,Athlete,"""Mens Eight""",FALSE,1,Men's Eight,true,Silver Medal
1969173,van der DUIN Maike,Netherlands,Female,23,19-25,Netherlands,NED,true,Cycling Track,Athlete,"""Womens Madison"", ""Womens Omnium""",FALSE,1,Women's Madison,true,Bronze Medal
1970796,van der HORST Dimeo,Netherlands,Male,34,33-39,Netherlands,NED,true,3x3 Basketball,Athlete,Men,TRUE,1,Men,true,Gold Medal
1972251,van der SCHOOT Myrte,Netherlands,Female,21,19-25,Netherlands,NED,true,Athletics,Athlete,"""Womens 4 x 400m Relay""",FALSE,1,Women's 4 x 400m Relay,true,Silver Medal
1968858,van der SLOOT Sabrina,Netherlands,Female,34,33-39,Netherlands,NED,true,Water Polo,Athlete,Women,TRUE,1,Women,true,Bronze Medal
1976879,van der VLEUTEN Maikel,Netherlands,Male,37,33-39,Netherlands,NED,true,Equestrian,Athlete,"Jumping Individual, Jumping Team",TRUE,1,Jumping Individual,true,Bronze Medal
1940218,van der WESTHUYZEN Jean,Australia,Male,26,26-32,Australia,AUS,true,Canoe Sprint,Athlete,"""Mens Kayak Double 500m""",TRUE,1,Men's Kayak Double 500m,true,Bronze Medal
1940221,van der WESTHUYZEN Pierre,Australia,Male,21,19-25,Australia,AUS,true,Canoe Sprint,Athlete,"""Mens Kayak Four 500m""",TRUE,1,Men's Kayak Four 500m,true,Silver Medal
1965583,van DOORN Gert-Jan,Netherlands,Male,26,26-32,Netherlands,NED,true,Rowing,Athlete,"""Mens Eight""",FALSE,1,Men's Eight,true,Silver Medal
1965599,van DORP Simon,Netherlands,Male,28,26-32,Netherlands,NED,true,Rowing,Athlete,"""Mens Single Sculls""",FALSE,1,Men's Single Sculls,true,Bronze Medal
1981085,van DYK Jo-Ane,South Africa,Female,27,26-32,South Africa,RSA,true,Athletics,Athlete,"""Womens Javelin Throw""",FALSE,1,Women's Javelin Throw,true,Silver Medal
1550661,van GRONINGEN Gianina Elena,Romania,Female,30,26-32,Romania,ROU,true,Rowing,Athlete,"""Lightweight Womens Double Sculls""",FALSE,1,Lightweight Women's Double Sculls,true,Silver Medal
1971932,van HEIJNINGEN Steijn,Netherlands,Male,28,26-32,Netherlands,NED,true,Hockey,Athlete,Men,FALSE,1,Men,true,Gold Medal
1971948,van LAARHOVEN Renee,Netherlands,Female,27,26-32,Netherlands,NED,true,Hockey,Athlete,Women,FALSE,1,Women,true,Gold Medal
1965580,van LIEROP Lennart,Netherlands,Male,31,26-32,Netherlands,NED,true,Rowing,Athlete,"""Mens Quadruple Sculls""",FALSE,1,Men's Quadruple Sculls,true,Gold Medal
1954785,van LITH Hailey,United States,Female,23,19-25,United States,USA,true,3x3 Basketball,Athlete,Women,TRUE,1,Women,true,Bronze Medal
1970505,van OPZEELAND Luuc,Netherlands,Male,26,26-32,Netherlands,NED,true,Sailing,Athlete,"""Mens Windsurfing""",FALSE,1,Men's Windsurfing,true,Bronze Medal
1972515,van ROUWENDAAL Sharon,Netherlands,Female,31,26-32,Netherlands,NED,true,Marathon Swimming,Athlete,"""Womens 10km""",FALSE,1,Women's 10km,true,Gold Medal
1574119,van WYK Shilton,South Africa,Male,25,19-25,South Africa,RSA,true,Rugby Sevens,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1896230,VARFOLOMEEV Darja,Germany,Female,18,12-18,Germany,GER,true,Rhythmic Gymnastics,Athlete,Individual All-Around,FALSE,1,Individual All-Around,true,Gold Medal
1570863,VARGA Adam,Hungary,Male,25,19-25,Hungary,HUN,true,Canoe Sprint,Athlete,"""Mens Kayak Single 1000m"", ""Mens Kayak Double 500m""",FALSE,1,Men's Kayak Single 1000m,true,Silver Medal
1945375,VAUGHAN Tara,New Zealand,Female,21,19-25,New Zealand,NZL,true,Canoe Sprint,Athlete,"""Womens Kayak Four 500m""",FALSE,1,Women's Kayak Four 500m,true,Gold Medal
1908369,VAVIC Marko,United States,Male,26,26-32,United States,USA,true,Water Polo,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1536479,VAZQUEZ Ana,Mexico,Female,24,19-25,Mexico,MEX,true,Archery,Athlete,"""Womens Individual"", ""Womens Team""",TRUE,1,Women's Team,true,Bronze Medal
1971973,VEEN Marijn,Netherlands,Female,28,26-32,Netherlands,NED,true,Hockey,Athlete,Women,FALSE,1,Women,true,Gold Medal
1971974,VEENENDAAL Anne,Netherlands,Female,29,26-32,Netherlands,NED,true,Hockey,Athlete,Women,FALSE,1,Women,true,Gold Medal
1969181,VEENSTRA Manon,Netherlands,Female,26,26-32,Netherlands,NED,true,Cycling BMX Racing,Athlete,Women,FALSE,1,Women,true,Silver Medal
1913286,VEILAWA Terio Tamani,Fiji,Male,30,26-32,Fiji,FIJ,true,Rugby Sevens,Athlete,Men,FALSE,1,Men,true,Silver Medal
1554972,VEKIC Donna,Croatia,Female,28,26-32,Croatia,CRO,true,Tennis,Athlete,"""Womens Singles"", Mixed Doubles",FALSE,1,Women's Singles,true,Silver Medal
1535187,VERDE ALVAREZ Marco Alonso,Mexico,Male,23,19-25,Mexico,MEX,true,Boxing,Athlete,"""Mens 71kg""",TRUE,1,Men's 71kg,true,Silver Medal
1568595,VERGIAT Timothe,France,Male,27,26-32,France,FRA,true,3x3 Basketball,Athlete,Men,TRUE,1,Men,true,Silver Medal
1912571,VERNON Ethan,Great Britain,Male,24,19-25,Great Britain,GBR,true,Cycling Track,Athlete,"""Mens Team Pursuit""",FALSE,1,Men's Team Pursuit,true,Silver Medal
1971975,VERSCHOOR Maria,Netherlands,Female,31,26-32,Netherlands,NED,true,Hockey,Athlete,Women,FALSE,1,Women,true,Gold Medal
1956466,VICO Nemanja,Serbia,Male,30,26-32,Serbia,SRB,true,Water Polo,Athlete,Men,FALSE,1,Men,true,Gold Medal
1955590,VICTOR,United States,Male,31,26-32,United States,USA,true,Breaking,Athlete,B-Boys,TRUE,1,B-Boys,true,Bronze Medal
1573388,VICTOR Lindon,Grenada,Male,32,26-32,Grenada,GRN,true,Athletics,Athlete,"""Mens Decathlon""",TRUE,1,Men's Decathlon,true,Bronze Medal
1895596,VIDTS Noor,Belgium,Female,29,26-32,Belgium,BEL,true,Athletics,Athlete,"""Womens Heptathlon""",FALSE,1,Women's Heptathlon,true,Bronze Medal
1561138,VIERU Denis,Republic of Moldova,Male,29,26-32,Republic of Moldova,MDA,true,Judo,Athlete,Men -66 kg,FALSE,1,Men -66 kg,true,Bronze Medal
1560759,VILLA Giorgia,Italy,Female,22,19-25,Italy,ITA,true,Artistic Gymnastics,Athlete,"Women, ""Womens Balance Beam"", ""Womens Floor Exercise"", ""Womens Uneven Bars"", ""Womens Vault"", ""Womens Team""",FALSE,1,Women's Team,true,Silver Medal
1979870,VILLEGAS Aira,Philippines,Female,29,26-32,Philippines,PHI,true,Boxing,Athlete,"""Womens 50kg""",FALSE,1,Women's 50kg,true,Bronze Medal
1964547,VINCENT Katie,Canada,Female,29,26-32,Canada,CAN,true,Canoe Sprint,Athlete,"""Womens Canoe Single 200m"", ""Womens Canoe Double 500m""",FALSE,1,Women's Canoe Double 500m,true,Bronze Medal
1964547,VINCENT Katie,Canada,Female,29,26-32,Canada,CAN,true,Canoe Sprint,Athlete,"""Womens Canoe Single 200m"", ""Womens Canoe Double 500m""",FALSE,1,Women's Canoe Single 200m,true,Gold Medal
1943515,VINGELIS Sarunas,Lithuania,Male,35,33-39,Lithuania,LTU,true,3x3 Basketball,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1895187,VINTER BURGAARD Louise,Denmark,Female,32,26-32,Denmark,DEN,true,Handball,Athlete,Women,TRUE,1,Women,true,Bronze Medal
1574108,VISSER Impi,South Africa,Male,30,26-32,South Africa,RSA,true,Rugby Sevens,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1916182,VITALIS Coraline,France,Female,30,26-32,France,FRA,true,Fencing,Athlete,"""Womens Épée Individual"", ""Womens Épée Team""",FALSE,1,Women's Épée Team,true,Silver Medal
1926294,VITIDSARN Kunlavut,Thailand,Male,24,19-25,Thailand,THA,true,Badminton,Athlete,"""Mens Singles""",FALSE,1,Men's Singles,true,Silver Medal
1967635,VITORIA YAYA,Brazil,Female,23,19-25,Brazil,BRA,true,Football,Athlete,Women,FALSE,1,Women,true,Silver Medal
